0.465238835,0,1,0
0.865423051,0,0,0
0.696411671,0,0,0
0.544497658,1,1,0
0.081238383,0,0,0
0.948762809,0,0,0
0,2,0,1
0.016598893,0,0,0
0.063329564,0,0,0
0.093638481,0,0,0
0,0,0,0
0.730271957,1,0,0
0.426371142,1,0,0
0.948978489,0,0,0
0,0,0,0
1.00264667,2,1,1
0.0164781,0,0,0
0.042606843,0,0,0
0.022890604,0,0,0
0.283821988,0,0,0
0.319779462,0,0,0
0.155240525,0,0,0
0.013115183,0,0,0
0.067259209,1,0,0
0.284236153,1,0,0
0.727560021,0,0,0
0.687779097,0,0,0
0.9999999,0,0,0
0.033708851,0,0,0
0,0,0,0
0.03719769,0,0,0
0,1,0,0
0.053589282,0,0,0
0.100773109,0,0,0
0,0,0,0
0.399946674,0,0,0
0.052653171,0,0,0
0.072318616,0,0,0
0.203959597,0,0,0
0.9999999,0,0,0
0.880370887,0,0,0
0.429246267,0,0,0
0,0,0,0
0.049529205,0,0,0
0.360907571,0,0,0
0.335737457,0,0,0
0.635720859,1,0,0
0,0,0,0
0.507972665,2,2,2
0.245841666,0,0,0
0.953343701,2,1,2
0.9999999,0,0,0
0.118853837,0,0,0
0.630073985,0,0,0
0.9999999,0,0,0
0.028423247,0,0,0
0.143427862,0,0,0
0.186682782,0,0,0
0.496388581,0,0,0
0.457526639,0,0,0
0.728218119,1,0,0
0.947264856,0,0,0
0.013916922,0,0,0
0.066347297,1,0,0
0.502958087,0,0,0
1.047495906,2,0,1
0.012586354,0,0,0
0.543445655,0,0,0
0.026580302,0,0,0
0.082317351,0,0,0
0.292541492,0,0,0
0.024240472,0,0,0
0.047650102,0,0,0
0.739146488,1,0,0
0.186890655,0,0,0
0.007501937,0,0,0
0.522314625,0,0,0
0.9999999,0,0,0
0.571604587,0,0,0
0.903231566,0,0,0
0.017043518,0,0,0
0.060733396,0,0,0
0.000582648,0,0,0
0.003894686,0,0,0
0.250008365,0,0,0
0.466334165,2,0,0
0.114588541,0,0,0
0.9999999,0,0,0
0.267905614,0,0,0
0.029694361,0,0,0
0.305246317,0,0,0
0.000685675,0,0,0
0.702493864,0,0,0
0.742436041,0,0,0
0.802417179,1,1,0
0.9999999,1,3,1
0.134191514,0,0,0
0.002556199,0,0,0
0.088845558,0,0,0
0.203947961,1,1,0
0.006666097,0,0,0
0.014049649,0,0,0
0.9999999,1,0,0
0.368866624,0,0,0
0.054553316,0,0,0
0.179487766,0,0,0
0.026885902,0,0,0
0.265705207,0,0,0
0,0,0,0
0.011847989,0,0,0
0.07083751,0,0,0
0.030996074,0,0,0
0.144914011,0,0,0
0.353017659,0,0,0
0.020074662,0,0,0
0.032769199,0,0,0
0.733885463,2,0,0
0.063514422,0,0,0
0.03157211,0,0,0
0.991502124,10,2,5
0.397702982,0,0,0
0.971352432,0,0,0
0.9999999,0,0,0
0,0,0,0
0.9999999,0,0,0
0.003851709,0,0,0
0.010887967,0,0,0
0.686083014,0,1,0
0.212464485,0,0,0
0.006956358,0,0,0
0.073251754,0,0,0
0.431904058,0,1,0
0.006999563,0,0,0
0.014310431,0,0,0
0.026944485,0,0,0
0.297094601,1,0,0
0.316064767,0,0,0
0,0,0,0
0.922670104,0,0,0
0.051077957,0,0,0
0.319190816,0,0,0
0.008737352,0,0,0
0,0,0,0
0.243674266,0,0,0
0.9999999,1,2,0
0,0,0,0
0.028910707,0,0,0
0.03423863,0,0,0
0.50329934,0,0,0
0.799981673,3,0,1
0.069987933,0,0,0
0.067901335,0,0,0
0.740635161,0,0,0
0.023382944,0,0,0
0.9999999,2,0,0
0.003625197,0,0,0
0.092287617,0,0,0
0,0,0,0
0.9999999,1,2,0
0.057867667,0,0,0
0.07807727,0,0,0
0.201943642,0,0,0
0.077958915,0,0,0
0.205676486,0,0,0
0.9999999,0,0,0
0.57985084,0,0,0
0.073393457,1,0,0
0.079178219,0,0,0
0.073123172,0,0,0
0.745173448,0,0,0
0.10088331,1,1,0
0.347665233,0,0,0
0.102031508,0,0,0
0.354125994,0,0,0
0.029643294,0,3,0
0.540204354,0,1,0
0.640927271,4,0,0
0.058271403,0,0,0
0.719305764,0,0,0
0.045017363,0,0,0
0.35592819,0,0,0
0.57762185,1,0,0
0.015054291,0,0,0
0.320593837,0,0,0
0.047587303,0,0,0
0.173428408,1,0,0
0.401789055,0,0,0
0.301152442,0,0,0
0,2,2,1
0.067512585,0,0,0
0,0,0,0
0.993335555,0,0,0
0.138793584,0,0,0
0.193584801,0,0,0
0.001124859,1,1,0
0.485558448,0,0,0
0.979521555,1,0,2
0.090641506,0,0,0
0.38480769,0,0,0
0.183676155,0,0,0
0.018124667,0,0,0
0.9999999,0,0,1
0.290320472,0,0,0
0.052161271,0,0,0
0.9999999,0,0,0
0.9999999,0,0,0
0.412657703,1,1,0
0.091201293,1,0,0
0.500234532,0,0,0
0.913140498,2,0,0
0.056390008,0,0,0
0.611388611,0,0,0
0.065630892,0,0,0
0.499666889,0,0,0
0.9999999,0,0,0
0.289470539,0,0,0
0.814154511,1,0,1
0.016406971,0,0,0
0.078497383,0,0,0
0.029692431,2,0,0
0.01255887,0,0,0
0.062093267,0,0,0
0.074201053,0,0,0
0.551889862,1,0,0
0.640058527,0,0,0
0.581815774,0,0,0
0,0,0,0
0,0,0,0
0.312068793,1,0,0
0.266371179,0,0,0
0.040186458,0,0,0
0.749602291,0,0,0
0.955545894,1,0,0
0.086635409,0,0,0
0.212768452,0,0,0
0.9543957,2,0,0
0.188256123,0,0,0
1.245847176,1,1,0
0.014049887,0,0,0
0.329609837,0,0,0
0.484099985,0,0,0
0,0,0,0
0.035113768,0,0,0
0.084826988,0,0,0
0.9999999,0,0,0
0.152250785,0,0,0
0.2128856,0,0,0
0.9999999,3,0,1
0.9999999,0,0,0
0,0,0,0
0.576284725,0,0,0
0.408215982,0,0,0
0,0,0,0
0.10680013,3,0,0
0.004552998,0,0,0
0.277436128,0,0,0
0.285342534,0,0,0
0.162077194,0,0,0
0.57073821,0,2,0
0.622524722,0,0,0
0.113165062,0,0,0
0,0,0,0
0.732711215,0,0,0
0.486651335,0,0,0
0.584844623,0,0,0
0.875440658,0,0,0
0.043861767,0,0,0
0.03929607,0,0,0
0.339503567,1,3,1
0.064835195,2,0,0
0.008684579,0,0,0
0.9999999,1,0,0
0.503587987,0,0,0
0.000309046,0,0,0
0.697812691,0,0,0
0.650432993,0,0,0
0.30248201,0,0,0
0.9999999,0,2,0
0.159116246,0,0,0
0.768537191,0,0,0
0.155644438,0,0,0
0.836294011,3,0,0
0.293041811,0,0,0
0.9999999,1,0,0
0.271898248,0,0,0
0,0,0,0
0.291956248,0,0,0
0.106531463,0,0,0
0.250818316,0,0,0
0.181579946,0,0,0
0.002964536,0,0,0
0.048911121,0,0,0
0.517045364,0,0,0
0.024100447,0,0,0
0.122976319,0,0,0
0.387065977,0,0,2
0.021741679,0,0,0
0.269257489,0,0,0
0.996301651,2,0,0
0.019153961,0,0,0
0.008665511,0,0,0
0.155742213,0,0,0
0.733914381,0,1,0
0.210442588,0,0,0
0.095634788,0,0,0
0.124801376,0,0,0
0.016995185,0,0,0
0.964038058,1,0,0
0.211206477,1,1,1
0.184476515,0,0,0
0,0,0,0
0.086605363,0,0,0
0.069069784,0,0,0
0.187090597,0,0,0
0.732202177,0,0,0
0.392141112,0,0,0
0.063688754,0,0,0
0.616982372,1,0,0
0.288541381,1,0,0
0.221106801,0,0,0
0.193612774,0,0,0
0.014441183,0,0,0
0.531963331,2,0,0
0.346960384,0,0,0
0.024305835,0,0,0
0.9999999,0,0,0
0,0,0,0
0.65854007,0,0,0
0.104693763,0,0,0
0.046740048,0,0,0
0.057887851,0,0,0
0.883182488,0,0,0
0.005326455,0,0,0
0.088809584,0,0,0
0.021319787,0,0,0
0.281880372,0,0,0
0.063062463,0,0,0
0,0,0,0
0.402345742,0,0,0
0.143316879,3,0,1
0.334295645,0,0,0
0.010350125,0,0,0
0.336596148,0,0,0
0.044842922,0,0,0
0.007712359,0,0,0
1.011332794,0,0,0
0.066778859,0,0,0
0,0,0,0
0,0,0,0
0.314685703,3,0,1
0.149314411,0,0,0
0,0,0,0
0.037849716,0,0,0
0.281115558,0,0,0
0.005196165,0,0,0
0.133688867,0,0,0
0.321457844,2,0,1
0,0,0,0
0.827151013,1,0,1
0.442798278,0,0,0
0.025082109,0,0,0
0.578849363,0,0,0
0.020703507,0,0,0
1.248751249,0,2,0
0.9999999,0,0,0
0.569824212,0,0,0
0.914867126,0,0,0
0.0382584,0,0,0
0.964561473,4,3,2
0.02731285,0,0,0
0.035605591,0,0,0
0.004595129,0,0,0
0.042534081,0,0,0
0.12136536,0,0,0
0.180162143,0,0,0
0.054940099,0,0,0
0.099724251,0,0,0
0.030513202,0,0,0
0.175434349,0,0,0
0.019883105,0,0,0
0.990764426,2,0,0
0.386084012,0,0,0
0.008287427,0,0,0
0.058687793,0,0,0
0.091106715,0,0,0
0.023114333,0,0,0
0.083426677,0,0,0
0.529411765,1,0,0
0.192722211,0,0,0
0.9999999,0,2,0
0.359412083,0,0,0
0.106517279,0,0,0
0.07953842,0,0,0
2066,0,1,0
0.01239876,3,0,0
0.9999999,0,0,0
0.003938695,0,0,0
0.520418652,1,0,0
0.160899231,0,0,0
0.252505361,0,0,0
0.035670256,0,0,0
0.046747539,0,0,0
0.009639594,0,0,0
0.986400389,0,0,0
0.092392056,2,0,0
0.001019592,0,0,0
0,0,0,0
0.045516721,0,0,0
0.245744673,0,0,0
0.292159285,0,0,0
0.9999999,0,0,0
0.016142473,0,0,0
0.759286581,1,0,0
0.189734189,0,0,0
0.049082484,2,0,0
1.163184115,0,0,0
0.238016933,0,0,0
0.410946459,0,0,0
0.476535633,0,0,0
0.37504998,0,0,0
0.116188171,0,0,0
0.018497695,0,0,0
0.254548841,0,0,0
0.013574112,0,0,0
0.9999999,0,0,1
0.029185402,0,0,0
0.985092264,0,0,0
0.011904653,0,0,0
0,0,0,0
0.312877738,0,0,0
0.714892819,1,0,0
0.060867801,1,0,0
0.141853991,0,0,0
0.073191767,0,0,0
0.473663158,1,0,0
0.987668722,5,0,0
0.061214562,0,0,0
0.475252475,1,1,0
0.243842974,0,0,0
0.621468927,0,0,0
0.084589254,0,0,0
0.880239982,0,0,0
0.087182563,0,0,0
0.111715105,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.659178931,0,0,0
0.101012576,0,0,0
0.471803323,0,0,0
0.224822486,0,0,0
0.249922521,2,0,0
0,0,0,0
0.066285085,0,0,0
0.025711593,0,0,0
0.901509849,1,1,0
0.02331266,0,1,0
0.048540543,1,0,0
0.077358439,0,0,0
0.082452074,0,0,0
0.9999999,0,0,0
0.14060251,0,0,0
0.357285429,0,0,0
0.002140517,1,0,0
0,0,0,0
0.072377744,0,0,0
0.228591229,1,0,0
0,0,0,0
0,1,2,0
0.9999999,0,0,0
0.015293506,0,0,0
0.059183801,0,0,0
0.211859605,0,0,0
0.014688043,0,0,0
0.019415751,0,0,0
0.012236873,0,0,0
0.917428326,1,1,0
0.716283716,0,0,0
0.00054943,0,0,0
0.004680652,0,0,0
0.4275909,0,1,0
0.982477859,0,0,0
0.083486086,0,0,0
0.01087466,0,0,0
0.014646523,0,0,0
1.008506531,3,0,1
0.537596973,0,0,0
0.994428754,0,0,0
0.556142972,0,0,0
1.25748503,0,2,1
0.031593681,0,0,0
0.35407131,0,0,0
0.075627307,0,0,0
0.002965614,0,0,0
0.020390558,0,0,0
0.04564894,0,0,0
0.962946947,0,0,1
0.160226787,0,0,0
0,0,0,0
0.067400749,0,0,0
0.134374585,0,0,0
0.9999999,0,0,0
0.013218661,0,0,0
0.000358843,0,0,0
0.975146408,0,0,0
0.255610417,0,0,0
0.9999999,0,0,0
0.682708972,4,0,0
0.101551406,0,0,0
0.013105862,0,0,0
0,0,0,0
0.040536902,0,0,0
0,0,0,0
0.013375668,0,0,0
0.9999999,0,1,0
0.19877594,0,0,0
0.053596215,0,0,0
0.178964154,0,0,0
0,0,0,0
0.003550639,0,0,0
0.715720439,0,0,0
0.011343376,0,0,0
0.158100266,2,0,0
0.626266154,0,0,0
0,0,0,0
0.48268786,0,0,1
0.524915836,0,0,0
0.335445712,0,0,1
0.001876594,0,0,0
0.235225157,0,0,0
0,0,0,0
0,0,0,0
0.001901275,0,0,0
0.107720423,0,0,0
0.01339933,0,0,0
0.064097861,0,0,0
0.547124146,0,0,0
0.292567833,0,0,0
0.157137145,0,0,0
0.042202964,0,0,0
0.734284381,0,0,1
0.835311508,1,0,0
0.5112397,0,0,0
0,0,0,0
0.037477248,0,0,0
0,0,0,0
0.71976008,0,2,0
0.047294357,0,0,0
0.328684508,0,0,0
0.028083912,0,0,0
0.003888457,0,0,0
0.009654537,0,0,0
0.778719498,0,0,0
0,0,0,0
0.054449206,0,0,0
0.173784093,0,0,0
0.457154579,0,0,0
0.119460647,0,0,0
0.717853471,0,0,0
0.607205622,0,0,0
0.276593085,0,0,0
0.128419662,0,0,0
0.059356682,0,0,0
0.000237284,0,0,0
0.738420926,0,0,0
0.086492476,0,0,0
0.222472191,0,0,0
0.035754761,0,0,0
0.003986049,0,0,0
0.093741762,2,0,0
0.231979494,0,0,0
0.105969699,0,0,0
0.041411471,0,0,0
0.223055966,0,0,0
0.452864285,0,0,0
0.016031741,0,0,0
0.9999999,0,0,0
0.15189171,0,0,0
0.606025418,3,0,0
0.075168462,0,0,0
0.061833522,0,0,0
0.010186243,0,0,0
0.515975688,0,0,0
0.347921078,0,0,0
0.108983159,0,0,0
0.165720783,0,0,0
0.194625748,1,0,0
0.48987523,0,0,0
0.958820874,0,0,0
0.799018271,0,0,0
0.011505437,0,0,0
0.819115784,0,0,0
0,0,0,0
0.122544324,0,0,0
0.667833042,0,0,0
0.3882572,0,0,0
2.258964143,2,1,0
0.013767118,0,0,0
0.187797808,0,0,0
0.9999999,1,1,0
0.037379559,0,0,0
0.00339983,0,0,0
0.020480494,0,0,0
0.106475741,0,0,0
0.518186405,0,0,0
0.003735788,0,0,0
0.9999999,0,0,0
0.196960608,0,0,0
0.802993617,1,0,0
0.9999999,0,0,0
0.707145775,0,0,0
0.288592785,0,0,0
0.397244161,0,0,0
0.197440895,0,0,0
0.004884836,0,0,0
1.362141746,1,3,1
0.17545213,2,0,0
0.514353049,0,0,0
0.00069993,0,0,0
0.822400231,0,0,0
0.0427599,0,0,0
0.222506167,0,0,0
0.391045602,0,0,0
0.028775625,0,0,0
0.477367751,0,0,0
0.018538176,0,0,0
0.041366785,0,0,0
0.994269551,0,0,0
0.127159603,0,0,0
0.610408703,1,0,0
0.156645781,1,0,0
0.526201662,4,0,0
0.03737868,1,0,0
0.163750645,0,0,0
0.086382723,0,0,0
0.9999999,0,0,0
0.029132576,0,0,0
0.153646677,0,0,0
0.083781617,0,0,0
0.913773615,2,0,0
0.251284106,0,0,0
0.072587125,0,0,0
0,0,0,0
0.133613717,1,0,1
0.001905482,0,0,0
0.040547951,0,0,0
0.03452873,0,0,0
0.010441271,0,0,0
0,1,0,0
0.001882242,0,0,0
0.015644567,0,0,0
0.630901661,0,0,0
0,0,0,0
0.055228298,0,0,0
0.946508915,0,0,0
0,0,0,0
0.833594158,0,0,0
0.030327811,0,0,0
0.194273425,0,0,0
0,0,0,0
0.205655719,0,0,0
0.235752849,0,0,0
0.029878794,0,0,0
1.004421666,3,0,0
0.154955579,1,1,0
0.016658432,0,0,0
0.475841386,0,0,0
0.061439281,0,0,0
0.527904017,0,0,0
0.319378527,0,0,0
0.9999999,0,1,1
0.077910174,0,0,0
0.278636315,0,0,0
0.352319991,0,0,0
0.256314605,3,0,0
0,0,0,0
0.066113797,0,0,0
0.749133564,2,0,0
0.041992219,0,0,0
0.212785199,1,0,0
0.951209758,0,0,0
0.700331051,1,0,0
0,0,0,0
0.019327552,0,0,0
0.878245498,0,0,0
0.066928871,0,0,0
0.110327321,0,0,0
0.228742911,2,0,0
0.691722293,0,0,0
0.275946359,1,0,0
0.037454421,0,0,0
0.357684244,1,0,0
0.102950576,1,0,0
0.9999999,1,0,1
0.040283239,0,0,0
0.352989385,1,0,0
0.666948696,0,0,0
0.181442474,0,0,0
0.863213679,0,0,0
0.093632815,0,0,0
0,0,0,0
0.479013137,0,0,0
0.257067036,0,0,0
0.02403549,0,0,0
0.9999999,0,0,0
0.001890458,3,0,2
0.399033876,0,0,0
0.9999999,0,0,1
0.245930854,0,0,0
0.003957859,0,0,0
0.408690635,0,0,0
0.897369039,0,0,0
0.017558727,0,1,0
0.115428519,0,1,1
0.83983667,0,0,0
0.004384128,0,0,0
0.383952208,0,0,0
0.039609476,0,0,0
0.02464305,0,0,0
0.9999999,0,0,1
0.284499685,0,0,0
0.9999999,1,0,0
0.224507069,0,0,0
0.643133922,0,0,0
0.149037887,0,0,0
0.546513871,0,0,0
0.546015655,0,0,0
0.14938018,1,0,0
0.135083219,0,0,0
0.016221174,0,0,0
0.068038735,0,0,0
0.038660566,0,0,0
0.258812185,0,0,0
0.033458036,0,0,0
0.9999999,0,0,0
0.391214634,1,0,0
0.377915278,0,0,0
0.098407733,0,0,0
0.039686202,0,0,0
0.9999999,1,1,0
0.829560586,1,0,0
0.631259134,0,0,0
0.034384238,0,0,0
0.054537616,0,0,0
0.50009998,0,0,0
0.112820211,0,0,0
0.012538557,0,0,0
0.996101804,0,0,0
0.232226657,6,2,2
0.048037041,0,0,0
0.530405318,1,0,0
0.520689428,3,0,0
0.022135842,0,0,0
0.101790219,0,0,0
0.323481841,0,0,0
0.014466655,0,0,0
0.022420519,0,0,0
0.002349883,0,0,0
0.1925349,0,0,0
0.251804415,0,0,0
0.088911089,0,0,0
0.987743331,0,0,0
0.9999999,1,1,0
0.030761368,0,0,0
0.218991588,0,0,0
0.9999999,0,0,0
0,0,0,0
0.002072256,0,0,0
0.223967181,0,0,0
0.220201834,0,0,0
0.788340389,0,0,0
0.034754891,0,0,0
0,0,0,0
0.148225606,0,0,0
0.68028326,0,0,0
0.179110121,0,1,0
0.211367652,0,0,0
0.012987013,0,0,0
0.247135843,0,0,0
0.9999999,0,0,0
0.00073798,0,0,0
0.946978196,0,0,0
0.866344471,0,0,0
0,0,0,0
0.9999999,0,0,0
0.096113878,0,0,0
0,0,0,0
0.9999999,0,2,1
0.275326535,1,0,0
0.595112469,0,0,0
0.026147183,0,0,0
0.28927034,0,0,0
0.040423812,0,0,0
0.223677632,0,0,0
0.077246781,0,0,0
0.328303003,1,0,0
0.572324438,0,0,0
0.966275454,0,0,0
0.075327056,0,0,0
0.011073664,0,0,0
0.369171682,0,0,0
0.960431398,0,0,0
0.123471362,0,0,0
0.127493625,0,0,0
0.087910156,0,0,0
0.083766009,0,0,0
0,0,0,0
0.48092721,0,0,0
0.009917446,0,0,0
0.9999999,0,0,0
0.078754404,0,0,0
0.135042385,0,0,0
0.007999878,0,0,0
0.099190841,0,0,0
0.29739805,0,0,0
0.307191593,0,0,0
0.044225262,0,0,0
0.125014705,2,0,0
0.004104171,1,0,1
0.013713796,0,0,0
0.267352626,0,0,0
0.163836164,1,0,0
0.9999999,0,0,0
0.820545297,1,0,0
0.428382755,0,0,0
0.0199992,0,0,0
0.089146989,1,0,0
0.612030682,2,1,0
0,0,0,0
0.801764544,1,0,1
0,0,0,0
0.010751197,0,0,0
0.901795412,1,0,0
0,0,0,0
0.001759965,0,0,0
0.390088472,0,0,0
0.007353556,0,0,0
0.9999999,1,0,0
0.061173533,0,0,0
0.39142696,2,0,0
0.132820925,0,0,0
0.842078961,0,0,0
0.954449046,5,1,3
0.804681521,0,0,0
0.751585703,0,0,0
0.28910532,0,0,0
0.003157687,0,0,0
0.601758577,0,0,0
0.684020951,0,0,0
0.81054584,2,0,1
0,1,0,0
0,0,1,1
0.926059916,1,0,0
0.17988008,0,0,0
0.226957563,0,0,0
0.941447055,0,0,0
0.023237542,0,0,0
0.01718597,0,0,0
0.506995336,0,0,1
0.120355791,0,0,0
0.247597087,0,0,0
0.321934593,0,0,0
0.823059361,1,1,1
0.902797114,3,2,2
0.099482078,0,0,0
0.418397882,0,0,0
0.537344212,0,0,0
0.002776037,0,0,0
0.9999999,0,0,0
0.9999999,1,0,1
0.317047101,0,0,0
0.100578252,0,0,0
0.109278443,0,0,0
0.012951764,0,0,0
0.186223251,1,0,0
0.219540157,0,0,0
0.386875937,0,0,0
0.809765043,0,0,0
0.126458612,0,0,0
0.281812558,1,0,0
0.058309113,0,0,0
0.075662361,0,0,0
0.087649402,0,0,1
0.544761241,0,0,0
0.099272518,0,0,0
0.201132761,0,0,0
0,0,0,0
0,0,0,0
0.963614554,0,1,0
0.027130865,0,0,0
0.081312065,1,0,0
0.19129696,0,0,0
0.1031864,0,0,0
